@timestamp,message,event.action,event.button_name,event.customer_id,event.api_endpoint,event.status,event.response_time,hit_time_gmt,post_visid_high,post_visid_low,visit_num,page_name,page_url,event_list,events,evar1,prop1,prop2,time_spent
2024-05-18 09:00:00+00:00,Agent agent07 updated billing address for customer 10478.,api_call,updated_billing_address,10478,/api/billing/downloadstatements/31308,success,409,2024-05-18 08:59:25+00:00,1310301677,4797356898,1,Device Usage,/device/Device-Usage/10478,1,event6,agent04,Device,Device Usage,208
2024-05-18 09:00:00+00:00,Agent agent16 updated security questions for customer 10479.,api_call,,10479,/api/account/activate/internationalcalling/21749,failed,303,2024-05-18 08:59:45+00:00,3845998666,5966500661,4,Account Closure,/account/Account-Closure/10479,1,event7,agent06,Account,Account Closure,94
2024-05-18 09:00:00+00:00,Agent agent19 removed payment method for customer 10480.,api_call,removed_payment_method,10480,/api/billing/add/roamingpackage/65357,success,470,2024-05-18 08:59:41+00:00,1524483513,1855493181,5,Account Closure,/account/Account-Closure/10480,,,agent09,Account,Account Closure,152
2024-05-18 09:00:00+00:00,Agent agent07 downloaded billing statements for customer 10481.,api_call,downloaded_billing_statements,10481,/api/billing/add/roamingpackage/11543,failed,219,2024-05-18 08:59:38+00:00,9945037076,1276157691,5,Compare Plans,/plans & perks/Compare-Plans/10481,1,event6,agent10,Plans & Perks,Compare Plans,235
2024-05-18 09:00:00+00:00,Agent agent09 upgraded device for customer 10482.,api_call,upgraded_device,10482,/api/device/replacement/request/82587,failed,396,2024-05-18 08:59:07+00:00,9402770454,2687184844,2,Phone Upgrade Options,/device/Phone-Upgrade-Options/10482,,,agent09,Device,Phone Upgrade Options,90
2024-05-18 09:00:00+00:00,Agent agent01 configured device for customer 10483.,api_call,,10483,/api/device/configure/57090,failed,468,2024-05-18 08:59:14+00:00,4228113431,4536127225,1,Upgrade Plan,/upgrades/Upgrade-Plan/10483,1,event8,agent20,Upgrades,Upgrade Plan,175
2024-05-18 09:00:00+00:00,Agent agent18 viewed plan features for customer 10484.,api_call,,10484,/api/plans & perks/perks/redeem/14191,failed,340,2024-05-18 08:59:17+00:00,5642771209,1047719690,3,Account Closure,/account/Account-Closure/10484,1,event6,agent03,Account,Account Closure,92
2024-05-18 09:00:00+00:00,Agent agent08 updated data limit for customer 10485.,api_call,,10485,/api/device/configure/90108,failed,68,2024-05-18 08:59:13+00:00,7638068627,9921224866,5,Update Contact Information,/account/Update-Contact-Information/10485,,,agent17,Account,Update Contact Information,180
2024-05-18 09:00:00+00:00,Agent agent20 completed upgrade for customer 10486.,api_call,completed_upgrade,10486,/api/upgrades/upgrade/plan/56735,failed,263,2024-05-18 08:59:06+00:00,3635516663,9176889556,1,Redeem Perks,/plans & perks/Redeem-Perks/10486,,,agent14,Plans & Perks,Redeem Perks,249
2024-05-18 09:00:00+00:00,Agent agent06 compared plans for customer 10487.,api_call,,10487,/api/plans & perks/perks/redeem/95868,failed,383,2024-05-18 08:59:45+00:00,1946524316,6441499364,5,Update Contact Information,/account/Update-Contact-Information/10487,,,agent02,Account,Update Contact Information,277
2024-05-18 09:00:00+00:00,Agent agent18 initiated dispute for customer 10488.,api_call,initiated_dispute,10488,/api/billing/scheduleautopay/77748,failed,312,2024-05-18 08:59:15+00:00,5566783986,3474454595,2,Speed Test Results,/network/Speed-Test-Results/10488,,,agent08,Network,Speed Test Results,30
2024-05-18 09:00:00+00:00,Agent agent15 initiated password reset for customer 10489.,api_call,initiated_password_reset,10489,/api/account/close/14332,failed,448,2024-05-18 08:59:43+00:00,4450699018,5303504500,4,Invoice Details,/billing/Invoice-Details/10489,1,event2,agent18,Billing,Invoice Details,275
2024-05-18 09:00:00+00:00,Agent agent05 updated data limit for customer 10490.,api_call,,10490,/api/device/update/datalimit/76150,failed,218,2024-05-18 08:59:39+00:00,9375346437,9117989489,5,Customer Dashboard,/billing/Customer-Dashboard/10490,1,event6,agent02,Billing,Customer Dashboard,242
2024-05-18 09:00:00+00:00,Agent agent05 viewed plan features for customer 10491.,api_call,,10491,/api/plans & perks/perks/redeem/69614,failed,183,2024-05-18 08:59:11+00:00,8885118740,4721080524,2,Device Compatibility List,/device/Device-Compatibility-List/10491,1,event10,agent13,Device,Device Compatibility List,53
2024-05-18 09:00:00+00:00,Agent agent14 activated account for customer 10492.,api_call,activated_account,10492,/api/account/activate/internationalcalling/96186,failed,331,2024-05-18 08:59:56+00:00,6545409654,6952917889,1,Eligibility Check,/upgrades/Eligibility-Check/10492,,,agent14,Upgrades,Eligibility Check,231
2024-05-18 09:00:00+00:00,Agent agent20 checked outage status for customer 10493.,api_call,,10493,/api/network/troubleshooting/82873,failed,183,2024-05-18 08:59:39+00:00,7025277879,4061784908,5,Redeem Perks,/plans & perks/Redeem-Perks/10493,,,agent03,Plans & Perks,Redeem Perks,276
2024-05-18 09:00:00+00:00,Agent agent11 closed account for customer 10494.,api_call,,10494,/api/account/close/45476,success,268,2024-05-18 08:59:51+00:00,5604216017,4609265306,1,Plan Features,/plans & perks/Plan-Features/10494,1,event5,agent06,Plans & Perks,Plan Features,54
2024-05-18 09:00:00+00:00,Agent agent18 completed upgrade for customer 10495.,api_call,completed_upgrade,10495,/api/upgrades/upgrade/plan/67129,failed,390,2024-05-18 08:59:55+00:00,8270371660,9975992986,5,Upgrade Device,/upgrades/Upgrade-Device/10495,1,event3,agent02,Upgrades,Upgrade Device,141
2024-05-18 09:00:00+00:00,Agent agent07 checked upgrade eligibility for customer 10496.,api_call,,10496,/api/upgrades/upgrade/plan/88198,failed,335,2024-05-18 08:59:04+00:00,3655395412,9308220492,4,Network Optimization Settings,/network/Network-Optimization-Settings/10496,1,event8,agent03,Network,Network Optimization Settings,49
2024-05-18 09:00:00+00:00,Agent agent11 adjusted QoS settings for customer 10497.,api_call,adjusted_QoS_settings,10497,/api/network/status/37758,success,178,2024-05-18 08:59:26+00:00,4894616401,9885100771,4,Device Replacement Options,/account/Device-Replacement-Options/10497,,,agent04,Account,Device Replacement Options,236
2024-05-18 09:00:00+00:00,Agent agent20 resolved network issue for customer 10498.,api_call,resolved_network_issue,10498,/api/network/outage/report/43930,failed,323,2024-05-18 08:59:55+00:00,4336269185,1656148921,5,Device Reset,/device/Device-Reset/10498,,,agent12,Device,Device Reset,240
2024-05-18 09:00:00+00:00,Agent agent20 updated billing address for customer 10499.,api_call,updated_billing_address,10499,/api/billing/payment/history/download/36733,failed,310,2024-05-18 08:59:46+00:00,4309553409,2777554771,1,Compare Plans,/plans & perks/Compare-Plans/10499,,,agent07,Plans & Perks,Compare Plans,32
